danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.899,0.592,11,-7.901,0,0.333,0.263,0.0,0.0831,0.504,149.953,audio_features,54oMZ3blwWwuPN4wEoG5mk,spotify:track:54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/tracks/54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/audio-analysis/54oMZ3blwWwuPN4wEoG5mk,214139,4
0.605,0.827,6,-6.635,1,0.0503,0.725,0.0,0.952,0.785,151.733,audio_features,0KkZFQSvZrTL1zU3cX8Z7e,spotify:track:0KkZFQSvZrTL1zU3cX8Z7e,https://api.spotify.com/v1/tracks/0KkZFQSvZrTL1zU3cX8Z7e,https://api.spotify.com/v1/audio-analysis/0KkZFQSvZrTL1zU3cX8Z7e,205430,4
0.546,0.92,11,-4.025,1,0.0367,0.0458,0.000474,0.245,0.22,122.03,audio_features,4WPffR1KQjQkUt9sU2BJpF,spotify:track:4WPffR1KQjQkUt9sU2BJpF,https://api.spotify.com/v1/tracks/4WPffR1KQjQkUt9sU2BJpF,https://api.spotify.com/v1/audio-analysis/4WPffR1KQjQkUt9sU2BJpF,184615,4
0.925,0.308,11,-6.562,0,0.338,0.125,0.0,0.0933,0.265,122.099,audio_features,3qnoOm4fwZPBS116f5hpgF,spotify:track:3qnoOm4fwZPBS116f5hpgF,https://api.spotify.com/v1/tracks/3qnoOm4fwZPBS116f5hpgF,https://api.spotify.com/v1/audio-analysis/3qnoOm4fwZPBS116f5hpgF,145507,4
0.498,0.326,0,-8.223,1,0.0631,0.821,0.0,0.193,0.323,81.457,audio_features,3fLqmaO4vvZpFZSZy52VMp,spotify:track:3fLqmaO4vvZpFZSZy52VMp,https://api.spotify.com/v1/tracks/3fLqmaO4vvZpFZSZy52VMp,https://api.spotify.com/v1/audio-analysis/3fLqmaO4vvZpFZSZy52VMp,176025,4
0.517,0.46,8,-11.733,0,0.328,0.689,0.0,0.0717,0.534,95.012,audio_features,4oH03lpFiysmcWex1AyddD,spotify:track:4oH03lpFiysmcWex1AyddD,https://api.spotify.com/v1/tracks/4oH03lpFiysmcWex1AyddD,https://api.spotify.com/v1/audio-analysis/4oH03lpFiysmcWex1AyddD,288000,4
0.572,0.543,7,-4.251,0,0.0287,0.0954,0.0,0.329,0.329,83.364,audio_features,6Bg7MznA9X0dIhlAsLyBYj,spotify:track:6Bg7MznA9X0dIhlAsLyBYj,https://api.spotify.com/v1/tracks/6Bg7MznA9X0dIhlAsLyBYj,https://api.spotify.com/v1/audio-analysis/6Bg7MznA9X0dIhlAsLyBYj,271387,4
0.869,0.622,5,-5.841,1,0.23,0.214,0.0,0.0527,0.887,140.039,audio_features,78Q2gghkt8iLJ7J0Uc4QYb,spotify:track:78Q2gghkt8iLJ7J0Uc4QYb,https://api.spotify.com/v1/tracks/78Q2gghkt8iLJ7J0Uc4QYb,https://api.spotify.com/v1/audio-analysis/78Q2gghkt8iLJ7J0Uc4QYb,184607,4
0.773,0.883,11,-1.087,0,0.0591,0.226,0.0,0.0507,0.419,132.036,audio_features,7vuuF2GPogLbevT3WU1WCy,spotify:track:7vuuF2GPogLbevT3WU1WCy,https://api.spotify.com/v1/tracks/7vuuF2GPogLbevT3WU1WCy,https://api.spotify.com/v1/audio-analysis/7vuuF2GPogLbevT3WU1WCy,152727,4
0.766,0.761,3,-3.569,1,0.0303,0.178,6.57e-06,0.109,0.695,117.908,audio_features,51lvNDivO4iw1u9Fa6QYdQ,spotify:track:51lvNDivO4iw1u9Fa6QYdQ,https://api.spotify.com/v1/tracks/51lvNDivO4iw1u9Fa6QYdQ,https://api.spotify.com/v1/audio-analysis/51lvNDivO4iw1u9Fa6QYdQ,193454,4
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,55S2PQgSMYAhgoTCcGCDfw,spotify:track:55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,203418,4
0.66,0.958,9,-5.406,1,0.239,0.191,0.0,0.125,0.484,144.64,audio_features,5nqehpNGoRAz4wUFK3wT9k,spotify:track:5nqehpNGoRAz4wUFK3wT9k,https://api.spotify.com/v1/tracks/5nqehpNGoRAz4wUFK3wT9k,https://api.spotify.com/v1/audio-analysis/5nqehpNGoRAz4wUFK3wT9k,161096,4
0.729,0.794,10,-5.283,1,0.0388,0.158,0.0,0.174,0.93,140.892,audio_features,2ozsutWRgcaZKJsQ6DvFFv,spotify:track:2ozsutWRgcaZKJsQ6DvFFv,https://api.spotify.com/v1/tracks/2ozsutWRgcaZKJsQ6DvFFv,https://api.spotify.com/v1/audio-analysis/2ozsutWRgcaZKJsQ6DvFFv,178701,4
0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,audio_features,7DrluKkTviBwCc8AV3VGmf,spotify:track:7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/tracks/7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/audio-analysis/7DrluKkTviBwCc8AV3VGmf,231921,4
0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,audio_features,5U28PY9MekLyCBYtLHGQpe,spotify:track:5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/tracks/5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/audio-analysis/5U28PY9MekLyCBYtLHGQpe,231474,4
0.717,0.451,9,-7.582,0,0.0382,0.796,0.0957,0.122,0.337,125.048,audio_features,2v3nYfuNQn56s35mjJPbhU,spotify:track:2v3nYfuNQn56s35mjJPbhU,https://api.spotify.com/v1/tracks/2v3nYfuNQn56s35mjJPbhU,https://api.spotify.com/v1/audio-analysis/2v3nYfuNQn56s35mjJPbhU,223189,3
0.673,0.856,2,-6.338,1,0.0516,0.541,0.0,0.915,0.822,93.976,audio_features,2sF6kz4fa9eC9rBqjawh6w,spotify:track:2sF6kz4fa9eC9rBqjawh6w,https://api.spotify.com/v1/tracks/2sF6kz4fa9eC9rBqjawh6w,https://api.spotify.com/v1/audio-analysis/2sF6kz4fa9eC9rBqjawh6w,239975,4
0.272,0.746,9,-6.533,1,0.0646,0.588,0.0,0.972,0.592,80.167,audio_features,5tpvDlSeYtwsGAyGsZ35wC,spotify:track:5tpvDlSeYtwsGAyGsZ35wC,https://api.spotify.com/v1/tracks/5tpvDlSeYtwsGAyGsZ35wC,https://api.spotify.com/v1/audio-analysis/5tpvDlSeYtwsGAyGsZ35wC,310718,4
0.612,0.867,6,-6.092,0,0.0396,0.301,0.0,0.917,0.966,87.98,audio_features,74sGvjjy6TBmdIVsvTZ2CG,spotify:track:74sGvjjy6TBmdIVsvTZ2CG,https://api.spotify.com/v1/tracks/74sGvjjy6TBmdIVsvTZ2CG,https://api.spotify.com/v1/audio-analysis/74sGvjjy6TBmdIVsvTZ2CG,211857,4
0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,audio_features,6T8cJz5lAqGer9GUHGyelE,spotify:track:6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE,198960,4
0.654,0.876,9,-6.605,1,0.0355,0.412,9.17e-06,0.979,0.85,107.947,audio_features,2xl2TBSYbuUm46UXwPKK1g,spotify:track:2xl2TBSYbuUm46UXwPKK1g,https://api.spotify.com/v1/tracks/2xl2TBSYbuUm46UXwPKK1g,https://api.spotify.com/v1/audio-analysis/2xl2TBSYbuUm46UXwPKK1g,243605,4
0.396,0.768,9,-6.101,1,0.0423,0.494,0.0,0.98,0.757,80.284,audio_features,16dJ8sdAuujepLYTiOSHMx,spotify:track:16dJ8sdAuujepLYTiOSHMx,https://api.spotify.com/v1/tracks/16dJ8sdAuujepLYTiOSHMx,https://api.spotify.com/v1/audio-analysis/16dJ8sdAuujepLYTiOSHMx,232166,4
0.564,0.738,2,-6.746,1,0.0354,0.517,0.0,0.972,0.75,156.111,audio_features,2IOdtfgIb3joLpHvjd3NDP,spotify:track:2IOdtfgIb3joLpHvjd3NDP,https://api.spotify.com/v1/tracks/2IOdtfgIb3joLpHvjd3NDP,https://api.spotify.com/v1/audio-analysis/2IOdtfgIb3joLpHvjd3NDP,238378,4
0.448,0.724,0,-6.913,1,0.0354,0.581,0.0,0.975,0.721,88.675,audio_features,78CyWZqXixhBOeIwKHzStE,spotify:track:78CyWZqXixhBOeIwKHzStE,https://api.spotify.com/v1/tracks/78CyWZqXixhBOeIwKHzStE,https://api.spotify.com/v1/audio-analysis/78CyWZqXixhBOeIwKHzStE,225473,4
0.867,0.153,3,-12.97,1,0.0732,0.9,0.00172,0.122,0.813,120.023,audio_features,3gvqZpohrsWFwGH1IoFK5b,spotify:track:3gvqZpohrsWFwGH1IoFK5b,https://api.spotify.com/v1/tracks/3gvqZpohrsWFwGH1IoFK5b,https://api.spotify.com/v1/audio-analysis/3gvqZpohrsWFwGH1IoFK5b,167250,4
0.39,0.827,2,-6.767,1,0.0691,0.506,0.0,0.89,0.831,99.077,audio_features,1gty0DjfwOucPR6DYxRuKM,spotify:track:1gty0DjfwOucPR6DYxRuKM,https://api.spotify.com/v1/tracks/1gty0DjfwOucPR6DYxRuKM,https://api.spotify.com/v1/audio-analysis/1gty0DjfwOucPR6DYxRuKM,240217,4
0.861,0.6,1,-3.606,0,0.0613,0.144,0.0,0.0728,0.935,131.008,audio_features,1Rm71rj3i1tgpm0xuktnOf,spotify:track:1Rm71rj3i1tgpm0xuktnOf,https://api.spotify.com/v1/tracks/1Rm71rj3i1tgpm0xuktnOf,https://api.spotify.com/v1/audio-analysis/1Rm71rj3i1tgpm0xuktnOf,149368,4
0.632,0.409,7,-8.962,0,0.144,0.162,0.0,0.0948,0.29,98.69,audio_features,5N01PIDYxihL0tB4c73HLN,spotify:track:5N01PIDYxihL0tB4c73HLN,https://api.spotify.com/v1/tracks/5N01PIDYxihL0tB4c73HLN,https://api.spotify.com/v1/audio-analysis/5N01PIDYxihL0tB4c73HLN,183673,4
0.654,0.82,2,-4.536,1,0.046,0.741,0.000326,0.489,0.56,123.992,audio_features,3LlXUrhTGnRLnuoE2zuMRC,spotify:track:3LlXUrhTGnRLnuoE2zuMRC,https://api.spotify.com/v1/tracks/3LlXUrhTGnRLnuoE2zuMRC,https://api.spotify.com/v1/audio-analysis/3LlXUrhTGnRLnuoE2zuMRC,176200,4
0.371,0.486,2,-7.054,1,0.0346,0.507,1.25e-05,0.106,0.147,66.047,audio_features,3Fc4c84vyCGp06MLwwmQyK,spotify:track:3Fc4c84vyCGp06MLwwmQyK,https://api.spotify.com/v1/tracks/3Fc4c84vyCGp06MLwwmQyK,https://api.spotify.com/v1/audio-analysis/3Fc4c84vyCGp06MLwwmQyK,244000,5
0.483,0.386,9,-10.062,1,0.0285,0.736,0.0,0.115,0.483,80.074,audio_features,27Es7REkNYsWCMBoIbmwCW,spotify:track:27Es7REkNYsWCMBoIbmwCW,https://api.spotify.com/v1/tracks/27Es7REkNYsWCMBoIbmwCW,https://api.spotify.com/v1/audio-analysis/27Es7REkNYsWCMBoIbmwCW,190960,4
0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3uhBIQ7tv8j1FME8cFGEfG,spotify:track:3uhBIQ7tv8j1FME8cFGEfG,https://api.spotify.com/v1/tracks/3uhBIQ7tv8j1FME8cFGEfG,https://api.spotify.com/v1/audio-analysis/3uhBIQ7tv8j1FME8cFGEfG,269560,4
0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,audio_features,1NbGcdgwRHZ5rbPIT9hdR3,spotify:track:1NbGcdgwRHZ5rbPIT9hdR3,https://api.spotify.com/v1/tracks/1NbGcdgwRHZ5rbPIT9hdR3,https://api.spotify.com/v1/audio-analysis/1NbGcdgwRHZ5rbPIT9hdR3,231847,4
0.589,0.714,7,-6.308,1,0.258,0.0551,0.00013,0.131,0.42,118.611,audio_features,1ZEm9cJC05rawV2tptNfTS,spotify:track:1ZEm9cJC05rawV2tptNfTS,https://api.spotify.com/v1/tracks/1ZEm9cJC05rawV2tptNfTS,https://api.spotify.com/v1/audio-analysis/1ZEm9cJC05rawV2tptNfTS,189360,5
0.666,0.874,11,-6.103,1,0.0508,0.0123,0.0127,0.318,0.395,94.987,audio_features,7gBVJf7qn3rTkQxlQ1nNeS,spotify:track:7gBVJf7qn3rTkQxlQ1nNeS,https://api.spotify.com/v1/tracks/7gBVJf7qn3rTkQxlQ1nNeS,https://api.spotify.com/v1/audio-analysis/7gBVJf7qn3rTkQxlQ1nNeS,139614,4
0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4
0.671,0.859,4,-3.922,0,0.0833,0.0313,0.0,0.267,0.39,139.931,audio_features,7b8YOVV5quZcSKEijDgyWB,spotify:track:7b8YOVV5quZcSKEijDgyWB,https://api.spotify.com/v1/tracks/7b8YOVV5quZcSKEijDgyWB,https://api.spotify.com/v1/audio-analysis/7b8YOVV5quZcSKEijDgyWB,209355,4
0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,audio_features,0kHyKhJMukHEPfeh8s7rdM,spotify:track:0kHyKhJMukHEPfeh8s7rdM,https://api.spotify.com/v1/tracks/0kHyKhJMukHEPfeh8s7rdM,https://api.spotify.com/v1/audio-analysis/0kHyKhJMukHEPfeh8s7rdM,193321,4
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
0.592,0.961,4,-1.807,1,0.096,0.0423,0.0,0.0882,0.508,109.826,audio_features,2naEVOadudtXHwtZNfjMDM,spotify:track:2naEVOadudtXHwtZNfjMDM,https://api.spotify.com/v1/tracks/2naEVOadudtXHwtZNfjMDM,https://api.spotify.com/v1/audio-analysis/2naEVOadudtXHwtZNfjMDM,237077,4
0.39,0.631,9,-4.701,0,0.0769,0.209,0.0,0.277,0.197,123.042,audio_features,29zBeRiLVnkDEj7tvmLVOU,spotify:track:29zBeRiLVnkDEj7tvmLVOU,https://api.spotify.com/v1/tracks/29zBeRiLVnkDEj7tvmLVOU,https://api.spotify.com/v1/audio-analysis/29zBeRiLVnkDEj7tvmLVOU,248544,3
0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,audio_features,3nc420PXjTdBV5TN0gCFkS,spotify:track:3nc420PXjTdBV5TN0gCFkS,https://api.spotify.com/v1/tracks/3nc420PXjTdBV5TN0gCFkS,https://api.spotify.com/v1/audio-analysis/3nc420PXjTdBV5TN0gCFkS,216420,4
0.735,0.576,4,-6.136,0,0.4,0.63,2.39e-05,0.077,0.532,180.036,audio_features,3cFWrR4fqK8mmmoJSxLkts,spotify:track:3cFWrR4fqK8mmmoJSxLkts,https://api.spotify.com/v1/tracks/3cFWrR4fqK8mmmoJSxLkts,https://api.spotify.com/v1/audio-analysis/3cFWrR4fqK8mmmoJSxLkts,245293,4
0.886,0.583,8,-6.639,0,0.149,0.194,0.0,0.0922,0.883,103.006,audio_features,2odzriVVZBwYOiYJEj30tm,spotify:track:2odzriVVZBwYOiYJEj30tm,https://api.spotify.com/v1/tracks/2odzriVVZBwYOiYJEj30tm,https://api.spotify.com/v1/audio-analysis/2odzriVVZBwYOiYJEj30tm,279757,4
0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4
0.794,0.907,11,-2.648,0,0.207,0.439,0.0,0.411,0.805,129.955,audio_features,7AD7hNwGOOSRe33QtnyprD,spotify:track:7AD7hNwGOOSRe33QtnyprD,https://api.spotify.com/v1/tracks/7AD7hNwGOOSRe33QtnyprD,https://api.spotify.com/v1/audio-analysis/7AD7hNwGOOSRe33QtnyprD,149002,4
0.899,0.656,1,-3.396,0,0.0853,0.442,0.0,0.168,0.96,132.023,audio_features,7aSIwthoETjkGFmtjgekwC,spotify:track:7aSIwthoETjkGFmtjgekwC,https://api.spotify.com/v1/tracks/7aSIwthoETjkGFmtjgekwC,https://api.spotify.com/v1/audio-analysis/7aSIwthoETjkGFmtjgekwC,153234,4
0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4
0.699,0.782,2,-6.503,1,0.267,0.0162,0.0,0.177,0.367,160.041,audio_features,3YSGNyECNTgQCItSR7i2oP,spotify:track:3YSGNyECNTgQCItSR7i2oP,https://api.spotify.com/v1/tracks/3YSGNyECNTgQCItSR7i2oP,https://api.spotify.com/v1/audio-analysis/3YSGNyECNTgQCItSR7i2oP,264853,4
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
0.705,0.784,2,-6.477,1,0.271,0.0133,0.0,0.168,0.377,160.035,audio_features,0E6PsO3ymCfUh7pJQjBgkj,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/tracks/0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/audio-analysis/0E6PsO3ymCfUh7pJQjBgkj,264853,4
0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,6eYxmK9fdL4hwLnXG2zY3s,spotify:track:6eYxmK9fdL4hwLnXG2zY3s,https://api.spotify.com/v1/tracks/6eYxmK9fdL4hwLnXG2zY3s,https://api.spotify.com/v1/audio-analysis/6eYxmK9fdL4hwLnXG2zY3s,126346,4
0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,01TnVDiet1DFTsyWKUKovl,spotify:track:01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,186268,4
0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,audio_features,5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,120027,4
0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,0X8DcetL926BYiPJYstJTc,spotify:track:0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/tracks/0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/audio-analysis/0X8DcetL926BYiPJYstJTc,239836,4
0.879,0.544,6,-5.667,0,0.151,0.0149,1.14e-05,0.0291,0.67,99.005,audio_features,5iZ4hcpCgFVijq5OOjBTKZ,spotify:track:5iZ4hcpCgFVijq5OOjBTKZ,https://api.spotify.com/v1/tracks/5iZ4hcpCgFVijq5OOjBTKZ,https://api.spotify.com/v1/audio-analysis/5iZ4hcpCgFVijq5OOjBTKZ,228400,4
0.704,0.756,8,-4.39,1,0.0433,0.305,0.0,0.726,0.848,139.987,audio_features,7xCe2DkTYlkfwhhGAU6FbO,spotify:track:7xCe2DkTYlkfwhhGAU6FbO,https://api.spotify.com/v1/tracks/7xCe2DkTYlkfwhhGAU6FbO,https://api.spotify.com/v1/audio-analysis/7xCe2DkTYlkfwhhGAU6FbO,187999,4
0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,audio_features,0STK94RxUulYqWzwFlyAb5,spotify:track:0STK94RxUulYqWzwFlyAb5,https://api.spotify.com/v1/tracks/0STK94RxUulYqWzwFlyAb5,https://api.spotify.com/v1/audio-analysis/0STK94RxUulYqWzwFlyAb5,197893,3
0.731,0.783,11,-4.746,1,0.0286,0.397,0.000375,0.11,0.37,125.991,audio_features,2Jr0Cckx2FKNsigWwe44CF,spotify:track:2Jr0Cckx2FKNsigWwe44CF,https://api.spotify.com/v1/tracks/2Jr0Cckx2FKNsigWwe44CF,https://api.spotify.com/v1/audio-analysis/2Jr0Cckx2FKNsigWwe44CF,182857,4
0.904,0.418,10,-10.961,0,0.0565,0.436,2.23e-05,0.106,0.51,120.004,audio_features,37LmF3FHmdMQErxJJUQaSd,spotify:track:37LmF3FHmdMQErxJJUQaSd,https://api.spotify.com/v1/tracks/37LmF3FHmdMQErxJJUQaSd,https://api.spotify.com/v1/audio-analysis/37LmF3FHmdMQErxJJUQaSd,187882,4
0.594,0.475,5,-7.996,0,0.395,0.538,0.0,0.155,0.63,178.375,audio_features,3RyyUWNovCdqfHwyDaSPvO,spotify:track:3RyyUWNovCdqfHwyDaSPvO,https://api.spotify.com/v1/tracks/3RyyUWNovCdqfHwyDaSPvO,https://api.spotify.com/v1/audio-analysis/3RyyUWNovCdqfHwyDaSPvO,183333,4
0.715,0.771,0,-5.253,1,0.0494,0.736,0.0,0.838,0.727,132.094,audio_features,7tIqWMyJlgHnB4EwPAzgrC,spotify:track:7tIqWMyJlgHnB4EwPAzgrC,https://api.spotify.com/v1/tracks/7tIqWMyJlgHnB4EwPAzgrC,https://api.spotify.com/v1/audio-analysis/7tIqWMyJlgHnB4EwPAzgrC,156299,4
0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,0GxQ1A5L9xnMOytbP6eKBG,spotify:track:0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/tracks/0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/audio-analysis/0GxQ1A5L9xnMOytbP6eKBG,199849,4
0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
0.86,0.469,7,-6.262,1,0.109,0.23,0.0,0.0988,0.769,130.126,audio_features,4kiauw5SBqEsu5GuGD09aM,spotify:track:4kiauw5SBqEsu5GuGD09aM,https://api.spotify.com/v1/tracks/4kiauw5SBqEsu5GuGD09aM,https://api.spotify.com/v1/audio-analysis/4kiauw5SBqEsu5GuGD09aM,143971,4
0.681,0.563,2,-5.495,1,0.0313,0.481,0.0,0.313,0.779,143.953,audio_features,0w28ACtoxWCBVTlsHMVVfK,spotify:track:0w28ACtoxWCBVTlsHMVVfK,https://api.spotify.com/v1/tracks/0w28ACtoxWCBVTlsHMVVfK,https://api.spotify.com/v1/audio-analysis/0w28ACtoxWCBVTlsHMVVfK,171816,4
0.754,0.449,7,-9.212,1,0.108,0.0329,7.84e-05,0.55,0.35,77.167,audio_features,2VWbHHhWnMzKWPUs4IEEW9,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,https://api.spotify.com/v1/tracks/2VWbHHhWnMzKWPUs4IEEW9,https://api.spotify.com/v1/audio-analysis/2VWbHHhWnMzKWPUs4IEEW9,198973,4
0.685,0.593,9,-9.083,0,0.284,0.134,0.0,0.123,0.144,84.763,audio_features,71SEHJPt1iDwGkBhUOAXDP,spotify:track:71SEHJPt1iDwGkBhUOAXDP,https://api.spotify.com/v1/tracks/71SEHJPt1iDwGkBhUOAXDP,https://api.spotify.com/v1/audio-analysis/71SEHJPt1iDwGkBhUOAXDP,136187,4
0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,audio_features,2Vx8E3K5icPZR7OCklWBXX,spotify:track:2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/tracks/2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/audio-analysis/2Vx8E3K5icPZR7OCklWBXX,238613,4
0.825,0.317,10,-12.39,1,0.0583,0.497,0.0128,0.11,0.136,103.001,audio_features,36ONiya0OANYknz0GgJmwB,spotify:track:36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/audio-analysis/36ONiya0OANYknz0GgJmwB,245787,4
0.534,0.684,11,-7.874,0,0.717,0.164,0.0,0.499,0.338,170.416,audio_features,5fcM0StdQxMjzulVGhFkHN,spotify:track:5fcM0StdQxMjzulVGhFkHN,https://api.spotify.com/v1/tracks/5fcM0StdQxMjzulVGhFkHN,https://api.spotify.com/v1/audio-analysis/5fcM0StdQxMjzulVGhFkHN,195720,4
0.755,0.47,1,-8.72,1,0.139,0.0153,0.0,0.118,0.0604,76.056,audio_features,4uloft7ZE54WflsuqFmjC7,spotify:track:4uloft7ZE54WflsuqFmjC7,https://api.spotify.com/v1/tracks/4uloft7ZE54WflsuqFmjC7,https://api.spotify.com/v1/audio-analysis/4uloft7ZE54WflsuqFmjC7,184960,4
0.899,0.587,11,-7.866,0,0.338,0.279,0.0,0.0835,0.49,149.993,audio_features,1iSZPndzmY6NvL1jAtIvY1,spotify:track:1iSZPndzmY6NvL1jAtIvY1,https://api.spotify.com/v1/tracks/1iSZPndzmY6NvL1jAtIvY1,https://api.spotify.com/v1/audio-analysis/1iSZPndzmY6NvL1jAtIvY1,214467,4
